id,time,device_id,application_id,gateway_id,modulation,datarate,snr,rssi,freq,f_cnt,latitude,longitude,altitude,accuracy meters, hdop, sats,location provider, user_agent, experiment name
31480635,2020-09-05 15:23:14.227491+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,7.50,-106.00,867.900,14645,46.772029,6.644456,423.0,,,7,,
31480637,2020-09-05 15:23:14.227491+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b67fc,LORA,SF10BW125,-7.50,-117.00,867.900,14645,46.772029,6.644456,423.0,,,7,,
31480636,2020-09-05 15:23:14.227491+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,5.50,-101.00,867.900,14645,46.772029,6.644456,423.0,,,7,,
31480472,2020-09-05 15:22:46.882067+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,5.25,-96.00,867.700,14644,46.773305,6.642224,423.0,,,7,,
31480471,2020-09-05 15:22:46.882067+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,2.75,-92.00,867.700,14644,46.773305,6.642224,423.0,,,7,,
31480373,2020-09-05 15:22:28.91052+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,4.00,-101.00,868.500,14643,46.774282,6.640679,423.0,,,7,,
31480372,2020-09-05 15:22:28.91052+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,3.00,-106.00,868.500,14643,46.774282,6.640679,423.0,,,7,,
31480258,2020-09-05 15:22:06.358607+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,0.25,-105.00,868.300,14642,46.774346,6.640293,423.0,,,7,,
31480257,2020-09-05 15:22:06.358607+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,2.75,-105.00,868.300,14642,46.774346,6.640293,423.0,,,7,,
31480080,2020-09-05 15:21:38.259306+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,-5.50,-120.00,867.100,14641,46.776481,6.636559,423.0,,,7,,
31480079,2020-09-05 15:21:38.259306+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,1.50,-109.00,867.100,14641,46.776481,6.636559,423.0,,,7,,
31479868,2020-09-05 15:21:04.344965+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,-4.25,-118.00,868.500,14640,46.777490,6.635765,423.0,,,7,,
31479867,2020-09-05 15:21:04.344965+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,3.75,-103.00,868.500,14640,46.777490,6.635765,423.0,,,7,,
31479670,2020-09-05 15:20:30.571981+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,0.25,-102.00,867.500,14639,46.778530,6.635572,423.0,,,7,,
31479669,2020-09-05 15:20:30.571981+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,-9.75,-119.00,867.500,14639,46.778530,6.635572,423.0,,,7,,
31479549,2020-09-05 15:20:08.017943+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,-3.75,-107.00,867.500,14638,46.779507,6.637439,423.0,,,7,,
31479548,2020-09-05 15:20:08.017943+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,-11.00,-105.00,867.500,14638,46.779507,6.637439,423.0,,,7,,
31479373,2020-09-05 15:19:40.210376+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,-1.50,-114.00,868.100,14637,46.780429,6.637932,423.0,,,7,,
31479372,2020-09-05 15:19:40.210376+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF10BW125,0.50,-117.00,868.100,14637,46.780429,6.637932,423.0,,,7,,
31479224,2020-09-05 15:19:17.477793+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,5.00,-119.00,867.900,14636,46.781427,6.637890,421.0,,,7,,
31479223,2020-09-05 15:19:17.477793+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,-9.50,-120.00,867.900,14636,46.781427,6.637890,421.0,,,7,,
31479091,2020-09-05 15:18:54.657718+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,5.75,-87.00,868.300,14635,46.782994,6.637353,428.0,,,7,,
31478875,2020-09-05 15:18:27.093153+00,zcar-59,wifx-mapping,eui-fcc23dfffe0dc680,LORA,SF12BW125,-5.50,-121.00,868.100,14634,46.785129,6.637031,428.0,,,7,,
31478876,2020-09-05 15:18:27.093153+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF12BW125,5.00,-119.00,868.100,14634,46.785129,6.637031,428.0,,,7,,
31478711,2020-09-05 15:18:00.221238+00,zcar-59,wifx-mapping,eui-fcc23dfffe0b6f64,LORA,SF10BW125,4.25,-98.00,867.100,14633,46.785697,6.635100,428.0,,,7,,
